key,text,tag,file,type,mod,protected_text
GR_RodentGenetic.description,"A payload of rodent genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 1 genome can be used as either a primary or secondary genome.\n\n<color=#E5E54C>Gameplay effect:</color> All rodent hybrids have a reduced body size, but greatly increased reproduction rates (if fertile).\n\n<color=#E5E54C>Extraction:</color> Can be extracted via the genome extractor table or any genome excavator from:",description,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,"A payload of rodent genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 1 genome can be used as either a primary or secondary genome.(PH_8)(PH_7)(PH_6)Gameplay effect:(PH_5) All rodent hybrids have a reduced body size, but greatly increased reproduction rates (if fertile).(PH_4)(PH_3)(PH_2)Extraction:(PH_1) Can be extracted via the genome extractor table or any genome excavator from:"
GR_FelineGenetic.label,feline genome,label,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,feline genome
GR_FelineGenetic.description,A payload of feline genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 1 genome can be used as either a primary or secondary genome.\n\n<color=#E5E54C>Gameplay effect:</color> All feline hybrids have an inherent dodge chance. Combat feline hybrids get a further increase to dodge chance.\n\n<color=#E5E54C>Extraction:</color> Can be extracted via the genome extractor table or any genome excavator from:,description,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,A payload of feline genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 1 genome can be used as either a primary or secondary genome.(PH_8)(PH_7)(PH_6)Gameplay effect:(PH_5) All feline hybrids have an inherent dodge chance. Combat feline hybrids get a further increase to dodge chance.(PH_4)(PH_3)(PH_2)Extraction:(PH_1) Can be extracted via the genome extractor table or any genome excavator from:
GR_HumanoidGenetic.label,humanoid genome,label,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,humanoid genome
GR_HumanoidGenetic.description,A payload of humanoid genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 1 genome can be used as either a primary or secondary genome.\n\n<color=#E5E54C>Gameplay effect:</color> All humanoid hybrids have a somewhat decent level of intelligence and can do various tasks around the colony.\n\n<color=#E5E54C>Extraction:</color> Can be extracted via the genome extractor table or any genome excavator from any sentient humanoid.,description,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,A payload of humanoid genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 1 genome can be used as either a primary or secondary genome.(PH_8)(PH_7)(PH_6)Gameplay effect:(PH_5) All humanoid hybrids have a somewhat decent level of intelligence and can do various tasks around the colony.(PH_4)(PH_3)(PH_2)Extraction:(PH_1) Can be extracted via the genome extractor table or any genome excavator from any sentient humanoid.
GR_EquineGenetic.label,equine genome,label,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,equine genome
GR_EquineGenetic.description,A payload of equine genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 2 genome can only be used as primary genome.\n\n<color=#E5E54C>Gameplay effect:</color> All equine hybrids have increased caravaning speed.\n\n<color=#E5E54C>Extraction:</color> Can only be extracted via any genome excavator from:,description,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,A payload of equine genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 2 genome can only be used as primary genome.(PH_8)(PH_7)(PH_6)Gameplay effect:(PH_5) All equine hybrids have increased caravaning speed.(PH_4)(PH_3)(PH_2)Extraction:(PH_1) Can only be extracted via any genome excavator from:
GR_InsectoidGenetic.label,insectoid genome,label,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,insectoid genome
GR_InsectoidGenetic.description,A payload of insectoid genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 2 genome can only be used as primary genome.\n\n<color=#E5E54C>Gameplay effect:</color> All hybrids with insectoid genome get 100% toxic resistance as well as an armor increase. Combat hybrids get a further increase to armor.\n\n<color=#E5E54C>Extraction:</color> Can only be extracted via any genome excavator from:,description,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,A payload of insectoid genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 2 genome can only be used as primary genome.(PH_8)(PH_7)(PH_6)Gameplay effect:(PH_5) All hybrids with insectoid genome get 100% toxic resistance as well as an armor increase. Combat hybrids get a further increase to armor.(PH_4)(PH_3)(PH_2)Extraction:(PH_1) Can only be extracted via any genome excavator from:
GR_ReptileGenetic.label,reptile genome,label,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,reptile genome
GR_ReptileGenetic.description,A payload of reptile genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 2 genome can only be used as primary genome.\n\n<color=#E5E54C>Gameplay effect:</color> All reptile hybrids have greatly increased minimum and maximum comfortable temperature. They also have melee and ranged venomous attacks.\n\n<color=#E5E54C>Extraction:</color> Can only be extracted via any genome excavator from:,description,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,A payload of reptile genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 2 genome can only be used as primary genome.(PH_8)(PH_7)(PH_6)Gameplay effect:(PH_5) All reptile hybrids have greatly increased minimum and maximum comfortable temperature. They also have melee and ranged venomous attacks.(PH_4)(PH_3)(PH_2)Extraction:(PH_1) Can only be extracted via any genome excavator from:
GR_ThrumboGenetic.label,colossal genome,label,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,colossal genome
GR_ThrumboGenetic.description,"A payload of colossal genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 3 genome can only be used as primary genome.\n\n<color=#E5E54C>Gameplay effect:</color> Extreme increase in size, health, damage and market value at the cost of slower attack speed.\n\n<color=#E5E54C>Extraction:</color> Can only be extracted via an archotech genome excavator from:",description,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,"A payload of colossal genetic material. Can be used at the genomorpher to create a growth cell of a hybrid animal. This tier 3 genome can only be used as primary genome.(PH_8)(PH_7)(PH_6)Gameplay effect:(PH_5) Extreme increase in size, health, damage and market value at the cost of slower attack speed.(PH_4)(PH_3)(PH_2)Extraction:(PH_1) Can only be extracted via an archotech genome excavator from:"
GR_TemplateGenetic.label,template genome,label,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,template genome
GR_TemplateGenetic.description,"Absolutely and completely worthless, but when properly processed alongside an actual genome it can be trimmed down to an identical copy.",description,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,"Absolutely and completely worthless, but when properly processed alongside an actual genome it can be trimmed down to an identical copy."
GR_GrowthCell.label,growth cell,label,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,growth cell
GR_GrowthCell.description,"A portable, human-made casing designed to hold an embryo until it is transferred to a relevant Electrowomb, similar to fertilized eggs that require incubation. The embryonic fluid is unstable due to the unnatural genetic combination, so it will need to be implanted within 7 days after its creation. This growth cell has to be kept at a temperature between 0 and 50 degrees Celsius.",description,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,"A portable, human-made casing designed to hold an embryo until it is transferred to a relevant Electrowomb, similar to fertilized eggs that require incubation. The embryonic fluid is unstable due to the unnatural genetic combination, so it will need to be implanted within 7 days after its creation. This growth cell has to be kept at a temperature between 0 and 50 degrees Celsius."
GR_ArchoGrowthcell.label,archotech growth cell,label,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,archotech growth cell
GR_ArchoGrowthcell.description,"A portable, archotech-made casing designed to hold an embryo until it is transferred to a relevant Electrowomb, similar to fertilized eggs that require incubation. This particular one is completely stable and contains the embryo of an Archocentipede, which can only grow in an Archowomb.\n\nCare should be taken before beginning the process, as the resulting energy signature will force any and all hostiles to attack the colony before the monstrosity can be born.",description,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,"A portable, archotech-made casing designed to hold an embryo until it is transferred to a relevant Electrowomb, similar to fertilized eggs that require incubation. This particular one is completely stable and contains the embryo of an Archocentipede, which can only grow in an Archowomb.(PH_2)(PH_1)Care should be taken before beginning the process, as the resulting energy signature will force any and all hostiles to attack the colony before the monstrosity can be born."
GR_ParagonChickenEggUnfertilized.label,avian paragon egg (unfert.),label,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,avian paragon egg (unfert.)
GR_ParagonChickenEggUnfertilized.description,"Unfertilized avian paragon egg. It can be eaten raw, but it's much, much better cooked. These eggs are pure, pristine, perfect examples of chicken eggs. Immaculate eggness.",description,ThingDef/ThingDef.xml,def,Vanilla Genetics Expanded,"Unfertilized avian paragon egg. It can be eaten raw, but it's much, much better cooked. These eggs are pure, pristine, perfect examples of chicken eggs. Immaculate eggness."
